current timestep: 0.0005
0.775 1.36315e-10
0.825 2.62144e-12
0.875 0
0.925 0
0.975 0
current timestep: 0.009
0.025 0.851815
0.075 0.575087
0.125 0.349864
0.175 0.190195
0.225 0.0917152
0.275 0.0389647
0.325 0.014487
0.375 0.00468064
0.425 0.00130383
0.475 0.000310233
0.525 6.23373e-05
0.575 1.04247e-05
0.625 1.42307e-06
0.675 1.54374e-07
0.725 1.27926e-08
0.775 7.60218e-10
0.825 2.88358e-11
0.875 5.24288e-13
0.925 0
0.975 0
current timestep: 0.0095
0.025 0.855743
0.075 0.585388
0.125 0.362975
0.175 0.202433
0.225 0.100861
0.275 0.0446193
0.325 0.0174213
0.375 0.00596655
0.425 0.00178047
0.475 0.000459373
0.525 0.000101534
0.575 1.90069e-05
0.625 2.96966e-06
0.675 3.79797e-07
0.725 3.87024e-08
0.775 3.02042e-09
0.825 1.6945e-10
0.875 6.08174e-12
0.925 1.04858e-13
0.975 0
current timestep: 0.01
0.025 0.859375
0.075 0.594976
0.125 0.375349
0.175 0.214227
0.225 0.109927
0.275 0.050428
0.325 0.0205699
0.375 0.00742028
0.425 0.00235347
0.475 0.000652024
0.525 0.000156596
0.575 3.23049e-05
0.625 5.65914e-06
0.675 8.2955e-07
0.725 9.9785e-08
0.775 9.58663e-09
0.825 7.06971e-10
0.875 3.756e-11
0.925 1.27926e-12
0.975 2.09715e-14
current timestep: 0.0105
0.025 0.862745
0.075 0.603931
0.125 0.38705
0.175 0.225591
0.225 0.118887
0.275 0.0563562
0.325 0.0239116
0.375 0.00903685
0.425 0.00302654
0.475 0.000893227
0.525 0.000230824
0.575 5.1834e-05
0.625 1.00224e-05
0.675 1.64951e-06
0.725 2.27698e-07
0.775 2.58504e-08
0.825 2.34902e-09
0.875 1.64186e-10
0.925 8.28375e-12
0.975 2.64241e-13
current timestep: 0.011
0.025 0.865884
0.075 0.612317
0.125 0.398134
0.175 0.236542
0.225 0.127722
0.275 0.0623735
0.325 0.0274256
0.375 0.0108097
0.425 0.00380194
0.475 0.00118741
0.525 0.000327506
0.575 7.92696e-05
0.625 1.67101e-05
0.675 3.03972e-06
0.725 4.71692e-07
0.775 6.15197e-08
0.825 6.61232e-09
0.875 5.69972e-10
0.925 3.78603e-11
0.975 1.76245e-12
current timestep: 0.0115
0.025 0.868817
0.075 0.620194
0.125 0.408653
0.175 0.247097
0.225 0.136416
0.275 0.0684536
0.325 0.031092
0.375 0.0127314
0.425 0.00468059
0.475 0.00153833
0.525 0.00044984
0.575 0.000116405
0.625 2.64879e-05
0.675 5.2602e-06
0.725 9.03263e-07
0.775 1.32573e-07
0.825 1.63853e-08
0.875 1.67202e-09
0.925 1.37063e-10
0.975 8.27704e-12
current timestep: 0.012
0.025 0.871566
0.075 0.627611
0.125 0.41865
0.175 0.257272
0.225 0.14496
0.275 0.0745738
0.325 0.0348922
0.375 0.0147933
0.425 0.00566229
0.475 0.00194909
0.525 0.000600852
0.575 0.000165109
0.625 4.02258e-05
0.675 8.63436e-06
0.725 1.62051e-06
0.775 2.63473e-07
0.825 3.66801e-08
0.875 4.30769e-09
0.925 4.18297e-10
0.975 3.07234e-11
current timestep: 0.0125
0.025 0.874148
0.075 0.634609
0.125 0.428166
0.175 0.267085
0.225 0.153345
0.275 0.0807147
0.325 0.0388087
0.375 0.0169869
0.425 0.00674586
0.475 0.00242208
0.525 0.00078335
0.575 0.000227281
0.625 5.88841e-05
0.675 1.35499e-05
0.725 2.75187e-06
0.775 4.89522e-07
0.825 7.55643e-08
0.875 1.00043e-08
0.925 1.11866e-09
0.975 9.59488e-11
current timestep: 0.013
0.025 0.876581
0.075 0.641229
0.125 0.437239
0.175 0.276553
0.225 0.161567
0.275 0.0868596
0.325 0.0428256
0.375 0.0193031
0.425 0.00792931
0.475 0.00295909
0.525 0.000999883
0.575 0.000304815
0.625 8.34965e-05
0.675 2.04571e-05
0.725 4.459e-06
0.775 8.59201e-07
0.825 1.45244e-07
0.875 2.13392e-08
0.925 2.69125e-09
0.975 2.62112e-10
current timestep: 0.0135
0.025 0.878878
0.075 0.647501
0.125 0.4459
0.175 0.285693
0.225 0.169623
0.275 0.0929942
0.325 0.0469279
0.375 0.0217328
0.425 0.00921002
0.475 0.00356129
0.525 0.00125271
